contig_id,Median_pI,n_structural
WATLvirus_00229941,5.37125072479248,1
WATLvirus_00229942,5.036128044128417,1
WATLvirus_00229946,4.565217018127441,1
WATLvirus_00229947,4.6867387771606435,3
WATLvirus_00229948,4.16927661895752,1
WATLvirus_00229953,4.840431404113769,3
WATLvirus_00229958,4.523554039001465,1
WATLvirus_00229966,4.937938690185547,2
WATLvirus_00229980,4.736416053771973,1
WATLvirus_00229986,4.433862113952637,1
WATLvirus_00229996,5.092171287536621,1
WATLvirus_00229998,5.462761497497559,1
WATLvirus_00230001,10.396445655822752,1
WATLvirus_00230003,4.0500284194946286,1
WATLvirus_00230012,4.707257652282714,1
WATLvirus_00230014,4.280226325988769,1
WATLvirus_00230019,4.780295753479003,1
WATLvirus_00230020,4.413627433776854,2
WATLvirus_00242533,5.040447807312011,1
WATLvirus_00242536,5.013619804382324,3
WATLvirus_00242544,4.130171394348144,1
WATLvirus_00242546,4.129944038391113,5
WATLvirus_00242554,4.169958686828613,2
WATLvirus_00242556,5.699268531799317,1
WATLvirus_00242559,4.1069242477416985,1
WATLvirus_00242571,4.0500284194946286,3
WATLvirus_00242585,4.106156921386718,2
WATLvirus_00242588,4.277839088439942,1
WATLvirus_00242589,4.574311256408691,1
WATLvirus_00242591,4.593465995788574,1
WATLvirus_00242593,4.0500284194946286,1
WATLvirus_00242603,4.283977699279785,1
WATLvirus_00242606,4.172033309936523,2
WATLvirus_00242627,4.10351390838623,2
WATLvirus_00242638,4.379410362243653,1
WATLvirus_00244322,4.826193237304687,4
WATLvirus_00244378,4.8380441665649405,1
WATLvirus_00244379,5.300741958618163,2
WATLvirus_00244380,5.480438423156738,1
WATLvirus_00244381,4.470068550109862,1
WATLvirus_00244385,4.619952964782715,1
WATLvirus_00244389,4.985598182678221,1
WATLvirus_00244391,4.766370201110839,2
WATLvirus_00244395,4.738348579406738,3
WATLvirus_00244396,6.472900009155273,2
WATLvirus_00244397,4.546971702575684,3
WATLvirus_00244404,4.740963172912598,1
WATLvirus_00244407,5.094444847106933,2
WATLvirus_00244410,5.4379796981811515,1
WATLvirus_00244416,5.362895393371582,2
WATLvirus_00244421,6.524286460876465,1
WATLvirus_00244436,4.687648200988768,1
WATLvirus_00244441,4.491752624511719,2
WATLvirus_00244444,5.147333526611328,2
WATLvirus_00244461,4.857198905944824,3
WATLvirus_00244465,4.863678550720214,1
WATLvirus_00244467,4.0500284194946286,1
WATLvirus_00244472,5.0065717697143555,1
WATLvirus_00244473,4.784160804748535,5
WATLvirus_00244477,4.2926740646362305,5
WATLvirus_00244478,4.5657854080200195,1
WATLvirus_00244481,4.216452980041503,1
WATLvirus_00244482,4.729936408996582,3
WATLvirus_00244484,8.088735389709473,1
WATLvirus_00244485,5.4818025588989245,3
WATLvirus_00244486,4.910002326965332,1
WATLvirus_00244488,7.136149024963377,2
WATLvirus_00244491,4.963146781921386,1
WATLvirus_00244492,5.883256340026855,1
WATLvirus_00244494,4.822640800476075,1
WATLvirus_00244496,5.551004028320312,2
WATLvirus_00244500,4.338827323913575,1
WATLvirus_00244501,4.341498756408692,1
WATLvirus_00244502,4.435965156555175,1
WATLvirus_00244504,4.399872398376465,1
WATLvirus_00244507,4.721581077575683,1
WATLvirus_00244511,4.427155113220215,1
WATLvirus_00244522,4.676223564147949,1
WATLvirus_00244534,4.625153732299804,2
WATLvirus_00244546,5.1758951187133775,3
WATLvirus_00244547,4.289491081237793,1
WATLvirus_00244548,4.462395286560058,1
WATLvirus_00244549,5.1414506912231435,1
WATLvirus_00244563,4.537934303283691,1
WATLvirus_00244566,4.379410362243653,1
WATLvirus_00244570,4.853788566589355,1
WATLvirus_00244573,4.916140937805174,3
WATLvirus_00244577,4.705097770690917,1
WATLvirus_00244578,4.377705192565918,2
WATLvirus_00244584,4.889966583251953,2
WATLvirus_00244585,7.027254676818846,1
WATLvirus_00244587,4.7010622024536115,1
WATLvirus_00244589,4.808715248107909,2
WATLvirus_00244597,5.0801214218139625,1
WATLvirus_00244613,5.324926948547363,2
WATLvirus_00244619,5.956351280212402,2
WATLvirus_00244622,4.808516311645508,2
WATLvirus_00244638,4.505195045471192,3
WATLvirus_00244642,4.73851909637451,2
WATLvirus_00244647,4.941377449035644,2
WATLvirus_00244649,5.60923557281494,2
WATLvirus_00244651,4.799962043762207,1
WATLvirus_00244663,4.736870765686036,1
WATLvirus_00244664,5.486463356018065,1
WATLvirus_00244665,8.535372352600099,2
WATLvirus_00244678,4.986365509033202,2
WATLvirus_00244689,4.880616569519043,1
WATLvirus_00244694,5.685087203979492,2
WATLvirus_00244706,4.28335247039795,1
WATLvirus_00244714,4.680259132385254,2
WATLvirus_00244750,4.1624559402465815,1
WATLvirus_00255141,5.301821899414062,2
WATLvirus_00255143,4.543845558166503,7
WATLvirus_00255146,4.594545936584471,9
WATLvirus_00255157,4.424000549316406,4
WATLvirus_00255276,4.280681037902832,2
WATLvirus_00255277,4.6749162673950195,3
WATLvirus_00255278,4.525372886657714,3
WATLvirus_00255281,4.38466796875,2
WATLvirus_00255282,5.166857719421385,3
WATLvirus_00255284,4.738035964965819,4
WATLvirus_00255285,4.350791931152344,4
WATLvirus_00255287,4.69176902770996,2
WATLvirus_00255289,4.738206481933593,2
WATLvirus_00255295,5.0023088455200195,4
WATLvirus_00255296,4.282784080505372,1
WATLvirus_00255297,5.0192468643188475,3
WATLvirus_00255304,4.819798851013183,1
WATLvirus_00255307,4.461599540710449,1
WATLvirus_00255308,4.305178642272949,2
WATLvirus_00255313,4.6997833251953125,2
WATLvirus_00255314,4.867657279968261,2
WATLvirus_00255317,4.1777456283569325,1
WATLvirus_00255320,7.159887695312499,2
WATLvirus_00255321,4.956837654113768,3
WATLvirus_00255322,4.3834175109863285,2
WATLvirus_00255324,4.099052047729492,2
WATLvirus_00255325,5.21482982635498,4
WATLvirus_00255327,4.995374488830565,1
WATLvirus_00255328,4.522701454162598,1
WATLvirus_00255329,5.214147758483886,1
WATLvirus_00255332,4.0500284194946286,1
WATLvirus_00255335,4.300915718078613,3
WATLvirus_00255336,4.437130355834961,2
WATLvirus_00255338,4.640272903442383,2
WATLvirus_00255339,5.069719886779784,1
WATLvirus_00255345,7.374206542968749,2
WATLvirus_00255354,5.491777801513672,2
WATLvirus_00255363,4.961668968200683,3
WATLvirus_00255368,4.0500284194946286,1
WATLvirus_00255370,4.910428619384765,4
WATLvirus_00255372,4.090781974792479,1
WATLvirus_00255375,4.672131156921386,2
WATLvirus_00255376,4.505251884460449,2
WATLvirus_00255378,5.506072807312011,2
WATLvirus_00255385,4.957519721984862,3
WATLvirus_00255387,5.437581825256348,2
WATLvirus_00255391,4.3449090957641605,2
WATLvirus_00255392,4.955700874328613,2
WATLvirus_00255400,4.455148315429688,2
WATLvirus_00255404,4.613700675964355,2
WATLvirus_00255409,5.5352880477905275,1
WATLvirus_00255411,4.526140213012695,2
WATLvirus_00255413,4.340020942687989,1
WATLvirus_00255417,5.5523113250732425,2
WATLvirus_00255419,7.102697563171386,2
WATLvirus_00255421,5.1205339431762695,1
WATLvirus_00255424,4.468164443969726,2
WATLvirus_00255431,4.895195770263671,2
WATLvirus_00255435,4.304894447326661,3
WATLvirus_00255439,5.120874977111816,1
WATLvirus_00255441,4.940070152282714,1
WATLvirus_00255447,4.825710105895996,3
WATLvirus_00255450,5.056533241271972,2
WATLvirus_00255451,4.218271827697754,1
WATLvirus_00255453,4.884879493713378,1
WATLvirus_00255455,4.236005592346191,4
WATLvirus_00255457,5.24779644012451,1
WATLvirus_00255461,4.466828727722167,3
WATLvirus_00255462,4.216055107116699,1
WATLvirus_00255463,5.676078224182128,1
WATLvirus_00255471,4.268915367126465,1
WATLvirus_00255472,5.840399742126465,4
WATLvirus_00255473,4.0500284194946286,1
WATLvirus_00255475,4.851259231567383,2
WATLvirus_00255476,4.684379959106445,6
WATLvirus_00255480,7.468206787109374,2
WATLvirus_00255482,4.91159381866455,3
WATLvirus_00255486,5.21301097869873,1
WATLvirus_00255489,5.804534339904785,1
WATLvirus_00255492,4.586616897583008,2
WATLvirus_00255497,4.211905860900879,1
WATLvirus_00255506,4.668607139587403,2
WATLvirus_00255512,4.399701881408691,1
WATLvirus_00255515,4.112181854248046,2
WATLvirus_00255517,4.426984596252442,2
WATLvirus_00255518,6.506439018249511,3
WATLvirus_00255520,4.3835027694702156,2
WATLvirus_00255521,4.0500284194946286,1
WATLvirus_00255527,4.526111793518066,1
WATLvirus_00255531,4.064465522766113,3
WATLvirus_00255538,4.0500284194946286,1
WATLvirus_00255541,4.47612190246582,2
WATLvirus_00255551,4.611427116394043,3
WATLvirus_00255553,4.262492561340332,1
WATLvirus_00255559,4.4782249450683596,2
WATLvirus_00255568,4.265732383728028,1
WATLvirus_00255574,4.7155561447143555,3
WATLvirus_00255589,4.79856948852539,2
WATLvirus_00255594,4.217248725891113,1
WATLvirus_00255596,4.28596706390381,1
WATLvirus_00255597,4.61540584564209,1
WATLvirus_00255599,5.516644859313965,2
WATLvirus_00255605,6.294997978210449,1
WATLvirus_00255607,4.780352592468262,1
WATLvirus_00255611,4.782000923156737,1
WATLvirus_00255616,4.059577369689941,1
WATLvirus_00255619,4.802292442321777,2
WATLvirus_00255624,5.204712486267089,3
WATLvirus_00255631,4.32939205169678,1
WATLvirus_00255638,5.832470703125,2
WATLvirus_00255646,4.908012962341308,1
WATLvirus_00255648,4.422607994079591,2
WATLvirus_00255651,7.281055068969726,2
WATLvirus_00255668,4.735733985900879,1
WATLvirus_00255669,8.160939979553223,3
WATLvirus_00255675,4.468079185485839,1
WATLvirus_00255679,4.484789848327637,4
WATLvirus_00255684,4.840772438049315,1
WATLvirus_00255687,4.0500284194946286,1
WATLvirus_00255691,4.525372886657714,1
WATLvirus_00255693,4.6430864334106445,1
WATLvirus_00255696,4.633764839172363,1
WATLvirus_00255697,5.069094657897948,1
WATLvirus_00255698,5.371364402770996,1
WATLvirus_00255699,4.437215614318848,2
WATLvirus_00255705,4.9384786605834945,1
WATLvirus_00255715,4.290855216979981,1
WATLvirus_00255735,4.211905860900879,1
WATLvirus_00255744,4.356958961486816,2
WATLvirus_00255749,4.633366966247559,1
WATLvirus_00255754,5.360508155822754,1
WATLvirus_00255757,4.316915893554689,4
WATLvirus_00255758,4.615178489685058,3
WATLvirus_00255759,7.311997985839843,2
WATLvirus_00255761,4.573543930053711,2
WATLvirus_00255766,4.120281410217284,1
WATLvirus_00255769,5.875412559509277,2
WATLvirus_00255774,5.436786079406737,1
WATLvirus_00255779,4.663832664489747,1
WATLvirus_00255784,4.337406349182129,3
WATLvirus_00255788,4.7490343093872065,1
WATLvirus_00255800,4.394074821472168,1
WATLvirus_00255814,4.563170814514161,1
WATLvirus_00255823,4.066682243347168,1
WATLvirus_00255826,5.939697456359863,1
WATLvirus_00255851,4.6112565994262695,1
WATLvirus_00255857,4.7968358993530265,2
WATLvirus_00255859,5.274112892150878,1
WATLvirus_00255862,4.778107452392577,2
WATLvirus_00255871,4.0500284194946286,1
WATLvirus_00255873,4.0500284194946286,1
WATLvirus_00255877,7.054206275939942,2
WATLvirus_00255881,4.571014595031738,1
WATLvirus_00255882,8.05882205963135,1
WATLvirus_00255894,6.303921699523926,1
WATLvirus_00255895,4.33376865386963,2
WATLvirus_00255904,7.2132181167602525,2
WATLvirus_00255919,4.597785758972168,1
WATLvirus_00255921,6.7857458114624025,1
WATLvirus_00255932,4.229270172119141,2
WATLvirus_00255942,4.0500284194946286,1
WATLvirus_00255946,4.8882329940795906,2
WATLvirus_00269999,5.546485328674317,2
WATLvirus_00270008,4.441734313964844,2
WATLvirus_00270011,4.790924644470215,1
WATLvirus_00270014,4.8515718460083,1
WATLvirus_00270015,5.25927791595459,1
WATLvirus_00270016,4.8435575485229485,1
WATLvirus_00270019,4.765517616271971,2
WATLvirus_00270028,4.169390296936036,1
WATLvirus_00271544,4.821617698669433,10
WATLvirus_00271547,5.013051414489746,6
WATLvirus_00271555,4.439688110351562,4
WATLvirus_00271557,5.088760948181151,1
WATLvirus_00271558,5.1239442825317365,1
WATLvirus_00271559,4.739485359191894,6
WATLvirus_00271563,5.384664726257324,7
WATLvirus_00271565,4.425677299499512,1
WATLvirus_00271566,5.288038444519043,2
WATLvirus_00271569,4.968319129943848,3
WATLvirus_00271571,5.448239135742187,2
WATLvirus_00271577,5.25353717803955,3
WATLvirus_00271580,4.861291313171387,1
WATLvirus_00271581,6.730694007873535,2
WATLvirus_00271584,5.479443740844726,2
WATLvirus_00271586,4.500676345825195,4
WATLvirus_00271588,5.812491798400879,4
WATLvirus_00271589,5.657946586608887,3
WATLvirus_00271590,6.237448501586915,2
WATLvirus_00271592,5.133351135253905,6
WATLvirus_00271599,4.307565879821779,1
WATLvirus_00271609,4.6229654312133786,3
WATLvirus_00271691,4.850378227233886,4
WATLvirus_00271735,4.762334632873535,3
WATLvirus_00271801,4.316830635070801,1
WATLvirus_00272024,4.854868507385253,3
WATLvirus_00272025,6.089638710021972,1
WATLvirus_00272033,5.1876039505004865,3
WATLvirus_00272035,7.291688156127932,6
WATLvirus_00272036,4.9390470504760735,3
WATLvirus_00272041,4.950130653381346,3
WATLvirus_00272043,7.98648853302002,3
WATLvirus_00272044,5.4112653732299805,2
WATLvirus_00272048,5.464040374755859,2
WATLvirus_00272050,4.392341232299804,2
WATLvirus_00272051,4.509799003601075,1
WATLvirus_00272052,4.622766494750977,2
WATLvirus_00272053,4.289888954162598,1
WATLvirus_00272054,4.917476654052734,2
WATLvirus_00272057,4.37580108642578,2
WATLvirus_00272058,4.519319534301758,2
WATLvirus_00272060,4.848047828674315,1
WATLvirus_00272062,4.401634407043458,2
WATLvirus_00272066,4.7339435577392575,2
WATLvirus_00272068,4.457421875,2
WATLvirus_00272071,8.826511573791507,3
WATLvirus_00272073,8.829283714294434,3
WATLvirus_00272077,10.196980476379395,1
WATLvirus_00272082,4.681111717224121,3
WATLvirus_00272083,4.608471488952636,2
WATLvirus_00272085,8.688936042785645,1
WATLvirus_00272089,4.690888023376464,1
WATLvirus_00272094,4.782171440124511,2
WATLvirus_00272102,4.861575508117675,5
WATLvirus_00272103,4.52184886932373,3
WATLvirus_00272104,4.372134971618651,2
WATLvirus_00272105,4.947800254821778,1
WATLvirus_00272109,7.128120422363281,2
WATLvirus_00272112,4.202243232727051,2
WATLvirus_00272114,4.541344642639161,1
WATLvirus_00272115,5.317765235900879,1
WATLvirus_00272116,10.393028831481931,1
WATLvirus_00272117,4.267664909362794,1
WATLvirus_00272118,5.1161005020141594,4
WATLvirus_00272120,4.6489976882934565,2
WATLvirus_00272127,4.809908866882325,1
WATLvirus_00272128,4.34513645172119,2
WATLvirus_00272130,4.516903877258301,1
WATLvirus_00272137,4.773475074768066,2
WATLvirus_00272145,5.915540885925293,1
WATLvirus_00272150,5.079894065856932,1
WATLvirus_00272154,4.481265830993652,3
WATLvirus_00272159,4.892950630187988,1
WATLvirus_00272162,4.525316047668458,4
WATLvirus_00272169,5.1850746154785154,4
WATLvirus_00272170,6.079691886901855,1
WATLvirus_00272174,5.1852735519409165,3
WATLvirus_00272176,5.378355598449708,1
WATLvirus_00272177,4.0500284194946286,1
WATLvirus_00272178,5.0272611618042,3
WATLvirus_00272187,6.810927963256837,2
WATLvirus_00272194,5.5767520904541,2
WATLvirus_00272198,4.789674186706543,3
WATLvirus_00272202,4.533841896057129,1
WATLvirus_00272206,4.963828849792479,1
WATLvirus_00272208,4.397883033752441,3
WATLvirus_00272212,4.729851150512696,2
WATLvirus_00272215,4.707996559143066,1
WATLvirus_00272217,6.957599067687987,2
WATLvirus_00272221,7.814873695373535,1
WATLvirus_00272224,4.826107978820801,2
WATLvirus_00272226,4.107719993591308,1
WATLvirus_00272227,4.806555366516112,2
WATLvirus_00272233,4.980368995666503,3
WATLvirus_00272234,4.0961816787719725,1
WATLvirus_00272236,7.068178749084471,1
WATLvirus_00272240,4.4475603103637695,2
WATLvirus_00272244,4.34883098602295,1
WATLvirus_00272247,4.982472038269043,1
WATLvirus_00272248,4.539582633972168,1
WATLvirus_00272259,4.234897232055664,2
WATLvirus_00272260,4.230293273925781,2
WATLvirus_00272262,5.357978820800781,2
WATLvirus_00272267,4.776146507263183,2
WATLvirus_00272268,4.7701215744018555,3
WATLvirus_00272276,4.641949653625488,3
WATLvirus_00272282,5.332770729064941,3
WATLvirus_00272285,6.704125022888183,1
WATLvirus_00272292,4.707030296325683,1
WATLvirus_00272301,4.750114250183105,1
WATLvirus_00272302,4.0610551834106445,1
WATLvirus_00272304,6.111692237854004,3
WATLvirus_00272307,4.079584693908691,1
WATLvirus_00272309,4.640926551818848,3
WATLvirus_00272310,4.506303405761719,2
WATLvirus_00272311,4.808772087097168,3
WATLvirus_00272323,6.350138473510742,4
WATLvirus_00272326,4.0500284194946286,1
WATLvirus_00272331,4.590510368347168,1
WATLvirus_00272337,4.590055656433106,1
WATLvirus_00272343,4.205937767028809,1
WATLvirus_00272353,4.253739356994629,1
WATLvirus_00272354,7.399949455261231,2
WATLvirus_00272356,4.279089546203613,1
WATLvirus_00272357,4.09027042388916,1
WATLvirus_00272367,8.075519371032716,1
WATLvirus_00272372,4.576243782043457,3
WATLvirus_00272373,7.034089660644531,2
WATLvirus_00272376,9.974306678771974,1
WATLvirus_00272380,4.557543754577638,5
WATLvirus_00272385,4.575931167602539,2
WATLvirus_00272389,5.57416591644287,1
WATLvirus_00272391,4.374181175231934,1
WATLvirus_00272395,4.624443244934082,3
WATLvirus_00272403,4.367218399047852,2
WATLvirus_00272404,4.345704841613769,2
WATLvirus_00272416,7.847881507873535,3
WATLvirus_00272419,4.6248979568481445,4
WATLvirus_00272420,4.7167213439941404,2
WATLvirus_00272430,4.423773193359375,2
WATLvirus_00272433,4.478537559509278,1
WATLvirus_00272434,4.470381164550782,2
WATLvirus_00272438,4.877746200561523,2
WATLvirus_00272441,4.893973731994628,1
WATLvirus_00272442,6.267601585388183,1
WATLvirus_00272447,4.66451473236084,1
WATLvirus_00272448,4.6065673828125,2
WATLvirus_00272449,4.70293788909912,1
WATLvirus_00272453,7.762069129943849,1
WATLvirus_00272460,4.605345344543457,1
WATLvirus_00272461,9.950582313537598,1
WATLvirus_00272463,5.085123252868651,1
WATLvirus_00272472,4.7746686935424805,1
WATLvirus_00272474,4.3503372192382805,2
WATLvirus_00272477,4.945810890197753,1
WATLvirus_00272479,4.236403465270996,2
WATLvirus_00272481,4.903409004211425,1
WATLvirus_00272493,4.433180046081543,1
WATLvirus_00272495,4.0500284194946286,1
WATLvirus_00272497,10.307930564880365,1
WATLvirus_00272501,4.410046577453613,1
WATLvirus_00272508,6.072871208190917,1
WATLvirus_00272510,4.704984092712402,1
WATLvirus_00272514,4.0500284194946286,1
WATLvirus_00272526,6.821213340759278,1
WATLvirus_00272530,5.230119514465331,3
WATLvirus_00272540,5.06906623840332,2
WATLvirus_00272545,4.645473670959473,2
WATLvirus_00272546,4.345022773742676,3
WATLvirus_00272552,7.115302848815919,2
WATLvirus_00272556,4.446878242492676,1
WATLvirus_00272557,6.9496532440185526,2
WATLvirus_00272558,5.174474143981932,3
WATLvirus_00272562,4.234897232055664,2
WATLvirus_00272577,4.873454856872558,1
WATLvirus_00272582,5.086800003051758,2
WATLvirus_00272588,4.442956352233887,1
WATLvirus_00272593,4.922165870666503,1
WATLvirus_00272595,5.485980224609374,2
WATLvirus_00272599,4.736728668212891,2
WATLvirus_00272601,4.579085731506347,1
WATLvirus_00272602,4.0500284194946286,1
WATLvirus_00272612,5.3648279190063475,3
WATLvirus_00272613,4.536456489562989,1
WATLvirus_00272614,4.804224967956543,1
WATLvirus_00272624,5.173053169250487,1
WATLvirus_00272626,5.012710380554199,3
WATLvirus_00272629,4.532307243347168,1
WATLvirus_00272630,4.131535530090332,1
WATLvirus_00272654,5.459464836120605,1
WATLvirus_00272661,11.309962654113772,1
WATLvirus_00272666,4.537792205810547,2
WATLvirus_00272668,5.409617042541503,1
WATLvirus_00272684,4.495930290222168,2
WATLvirus_00272686,4.626034736633301,1
WATLvirus_00272687,4.792743492126465,5
WATLvirus_00272690,4.796665382385254,1
WATLvirus_00272693,5.034593391418457,1
WATLvirus_00272699,4.922961616516112,3
WATLvirus_00272702,6.955523872375489,1
WATLvirus_00272704,4.6294450759887695,1
WATLvirus_00272706,4.949334907531737,1
WATLvirus_00272710,4.806669044494629,1
WATLvirus_00272711,5.17242794036865,1
WATLvirus_00272715,4.992930412292479,1
WATLvirus_00272717,4.883231163024903,1
WATLvirus_00272722,4.649423980712889,2
WATLvirus_00272724,7.024061965942382,2
WATLvirus_00272725,4.0500284194946286,1
WATLvirus_00272738,5.767418479919433,2
WATLvirus_00272741,4.422437477111817,2
WATLvirus_00272743,4.531113624572754,2
WATLvirus_00272746,6.041695022583007,4
WATLvirus_00272748,4.402600669860839,1
WATLvirus_00272749,4.217021369934082,1
WATLvirus_00272751,5.351470756530762,1
WATLvirus_00272755,4.144153785705566,1
WATLvirus_00272763,5.035900688171386,1
WATLvirus_00272765,4.0500284194946286,1
WATLvirus_00272766,4.41922607421875,2
WATLvirus_00272769,4.726980781555175,2
WATLvirus_00272770,4.474388313293456,1
WATLvirus_00272771,4.597785758972168,1
WATLvirus_00272775,9.163165473937987,1
WATLvirus_00272779,5.277636909484862,1
WATLvirus_00272780,4.575675392150879,1
WATLvirus_00272781,4.841852378845213,1
WATLvirus_00272783,5.447187614440917,1
WATLvirus_00272795,5.4064340591430655,4
WATLvirus_00272803,5.20107479095459,1
WATLvirus_00272804,9.837311363220213,1
WATLvirus_00272806,4.863792228698729,1
WATLvirus_00272820,4.2610431671142575,2
WATLvirus_00272822,4.42698459625244,2
WATLvirus_00272830,7.10773868560791,1
WATLvirus_00272833,4.64086971282959,1
WATLvirus_00272836,4.81803684234619,1
WATLvirus_00272839,4.250300598144532,2
WATLvirus_00272847,4.223216819763183,1
WATLvirus_00272851,4.624784278869629,4
WATLvirus_00272856,6.8211565017700195,1
WATLvirus_00272860,5.2272775650024395,1
WATLvirus_00272861,4.26777858734131,1
WATLvirus_00272869,4.779386329650879,3
WATLvirus_00272871,4.483283615112305,2
WATLvirus_00272874,4.0500284194946286,1
WATLvirus_00272885,4.876751518249511,1
WATLvirus_00272886,4.253568840026856,1
WATLvirus_00272899,9.456367683410647,1
WATLvirus_00272902,4.0500284194946286,1
WATLvirus_00272913,4.881923866271973,3
WATLvirus_00272922,5.073357582092284,2
WATLvirus_00272926,4.913014793395996,1
WATLvirus_00272928,9.068332481384278,1
WATLvirus_00272931,4.0500284194946286,1
WATLvirus_00272932,4.896190452575683,1
WATLvirus_00272937,4.303246116638184,1
WATLvirus_00272938,4.492406272888183,1
WATLvirus_00272942,4.176353073120117,2
WATLvirus_00272943,4.99287357330322,1
WATLvirus_00272947,4.793311882019044,3
WATLvirus_00272948,5.149237632751464,1
WATLvirus_00272958,4.100501441955566,1
WATLvirus_00272969,4.9633172988891605,2
WATLvirus_00272973,4.29398136138916,1
WATLvirus_00272984,4.330415153503419,1
WATLvirus_00272986,5.137614059448242,2
WATLvirus_00272987,5.021918296813964,3
WATLvirus_00272988,4.940354347229004,2
WATLvirus_00272998,4.221909523010253,1
WATLvirus_00273004,4.107094764709473,2
WATLvirus_00273005,4.478082847595215,1
WATLvirus_00273014,6.636793327331544,4
WATLvirus_00273033,6.283061790466309,1
WATLvirus_00273034,5.576411056518555,2
WATLvirus_00273041,4.483482551574707,1
WATLvirus_00273043,5.852620124816894,1
WATLvirus_00273044,4.394643211364747,1
WATLvirus_00273046,4.8344633102416985,2
WATLvirus_00273047,5.109166145324706,1
WATLvirus_00273049,4.767165946960449,1
WATLvirus_00273050,5.278887367248534,2
WATLvirus_00273059,4.96252155303955,1
WATLvirus_00273070,4.817411613464355,1
WATLvirus_00273074,4.374181175231934,1
WATLvirus_00273079,4.117439460754394,1
WATLvirus_00273092,8.258351707458495,3
WATLvirus_00273095,4.092543983459472,1
WATLvirus_00273096,4.698362350463867,2
WATLvirus_00273101,8.043156242370607,1
WATLvirus_00273107,4.525202369689941,1
WATLvirus_00273108,4.088678932189941,1
WATLvirus_00273116,4.130000877380371,1
WATLvirus_00273144,5.101748657226562,2
WATLvirus_00273152,4.964397239685058,1
WATLvirus_00273160,4.687477684020995,1
WATLvirus_00273168,4.717033958435058,1
WATLvirus_00273169,5.19817600250244,1
WATLvirus_00273172,6.743816757202147,2
WATLvirus_00273176,4.573117637634279,1
WATLvirus_00273177,5.015353393554687,2
WATLvirus_00273180,4.836850547790527,1
WATLvirus_00273182,5.101436042785643,1
WATLvirus_00273187,4.976702880859374,2
WATLvirus_00273201,4.278748512268066,1
WATLvirus_00273202,4.420220756530762,1
WATLvirus_00273207,4.823351287841797,2
WATLvirus_00273236,4.727435493469237,1
WATLvirus_00273244,4.523781394958496,2
WATLvirus_00273252,4.277213859558106,2
WATLvirus_00273255,4.945469856262206,1
WATLvirus_00273257,7.9547700881958,1
WATLvirus_00273259,4.0500284194946286,1
WATLvirus_00273266,4.135457420349121,1
WATLvirus_00273268,4.68921127319336,2
WATLvirus_00273271,4.432327461242676,1
WATLvirus_00273273,4.807635307312012,1
WATLvirus_00273277,4.446082496643067,1
WATLvirus_00273285,5.08671474456787,1
WATLvirus_00273296,4.344227027893067,2
WATLvirus_00273300,4.962208938598632,2
WATLvirus_00273304,4.276815986633301,1
WATLvirus_00273308,4.815706443786621,3
WATLvirus_00273313,4.844012260437012,1
WATLvirus_00273315,5.2563791275024405,1
WATLvirus_00273319,4.778533744812012,1
WATLvirus_00273320,4.550325202941894,3
WATLvirus_00273326,4.160466575622559,1
WATLvirus_00273333,4.1029455184936525,1
WATLvirus_00273343,4.657694053649902,2
WATLvirus_00273377,4.116814231872558,3
WATLvirus_00273385,4.5430498123168945,1
WATLvirus_00273388,4.640642356872559,1
WATLvirus_00273389,4.373641204833984,2
WATLvirus_00273396,4.0500284194946286,1
WATLvirus_00273403,6.838662910461426,1
WATLvirus_00273418,6.753745460510253,1
WATLvirus_00273425,4.465635108947754,1
WATLvirus_00273438,4.4117517471313485,1
WATLvirus_00273450,4.839521980285644,1
WATLvirus_00273454,5.351129722595215,1
WATLvirus_00273457,4.58135929107666,1
WATLvirus_00273462,5.5035718917846665,1
WATLvirus_00273467,4.853049659729003,1
WATLvirus_00273469,5.309864616394043,1
WATLvirus_00273471,4.778476905822754,1
WATLvirus_00273472,4.543447685241699,1
WATLvirus_00273473,4.3645469665527346,2
WATLvirus_00273485,4.7337446212768555,1
WATLvirus_00273491,5.216876029968262,1
WATLvirus_00273494,4.6369478225708,3
WATLvirus_00273525,4.538389015197754,4
WATLvirus_00273528,4.314159202575684,1
WATLvirus_00273540,4.4218122482299815,1
WATLvirus_00273543,4.8658952713012695,1
WATLvirus_00273554,4.9576333999633775,3
WATLvirus_00273566,4.281505203247071,2
WATLvirus_00273569,6.278628349304199,1
WATLvirus_00273572,4.3685256958007805,2
WATLvirus_00273574,5.592013359069824,1
WATLvirus_00273576,4.665765190124512,1
WATLvirus_00273593,9.217512321472167,1
WATLvirus_00273609,5.022486686706543,1
WATLvirus_00273611,5.283832359313963,3
WATLvirus_00273618,4.67252902984619,1
WATLvirus_00273625,4.8289499282836905,2
WATLvirus_00273628,4.308873176574708,1
WATLvirus_00273642,4.0500284194946286,1
WATLvirus_00273662,5.182971572875976,2
WATLvirus_00273666,4.316944313049317,1
WATLvirus_00273667,4.0500284194946286,1
WATLvirus_00273672,5.003559303283691,1
WATLvirus_00273674,5.694948768615721,1
WATLvirus_00273676,4.947402381896972,1
WATLvirus_00273677,4.330756187438966,1
WATLvirus_00273678,11.092059516906737,1
WATLvirus_00273680,10.643359565734862,1
WATLvirus_00273682,4.062788772583008,2
WATLvirus_00273694,4.219266510009765,2
WATLvirus_00273695,4.779045295715332,1
