seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
genomad_k141_1199511	3881	No terminal repeats	NA	8	11	0.9755	NA	3	7.7867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3272033	5913	No terminal repeats	NA	18	11	0.9755	NA	2	19.9839	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1052281	4060	No terminal repeats	NA	7	11	0.9755	NA	1	5.1501	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2446004	4111	No terminal repeats	NA	8	11	0.9755	NA	1	8.5305	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
genomad_k141_993883	5617	No terminal repeats	NA	5	11	0.9754	NA	2	5.1486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1938870	3933	No terminal repeats	NA	7	11	0.9754	NA	0	8.3123	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
genomad_k141_1913875	3350	No terminal repeats	NA	6	11	0.9754	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2332726	7258	No terminal repeats	NA	15	11	0.9754	NA	0	6.1601	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2933178	5627	No terminal repeats	NA	5	11	0.9754	NA	0	6.8388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3215392	4196	No terminal repeats	NA	9	11	0.9754	NA	1	4.7273	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2114148	8205	No terminal repeats	NA	8	11	0.9754	NA	2	6.8034	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_179377	4520	No terminal repeats	NA	6	11	0.9754	NA	2	9.9697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1851683	2494	No terminal repeats	NA	6	11	0.9754	NA	1	5.1386	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3656384	36916	DTR	NA	47	11	0.9754	NA	8	45.8793	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3028984	4529	No terminal repeats	NA	9	11	0.9754	NA	3	7.7238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1571808	8268	No terminal repeats	NA	14	11	0.9754	NA	3	6.3957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_967132	8717	No terminal repeats	NA	18	11	0.9754	NA	3	15.8396	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_938321	3910	No terminal repeats	NA	9	11	0.9754	NA	3	10.1671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1864195	6154	No terminal repeats	NA	15	11	0.9754	NA	0	16.5319	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2042825	6823	No terminal repeats	NA	14	11	0.9754	NA	1	13.7765	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3547324	36775	DTR	NA	52	11	0.9754	NA	6	52.7798	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2618376	4399	No terminal repeats	NA	5	11	0.9753	NA	0	5.9638	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2271957	7408	No terminal repeats	NA	6	11	0.9753	NA	0	5.9931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1630517	4176	No terminal repeats	NA	7	15	0.9753	NA	0	8.5675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
genomad_k141_1732946	3635	No terminal repeats	NA	10	11	0.9753	NA	1	3.9945	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3636029	6634	No terminal repeats	NA	8	11	0.9753	NA	0	6.1209	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2334126	9352	No terminal repeats	NA	14	11	0.9753	NA	3	13.1725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2269539	4290	No terminal repeats	NA	10	11	0.9753	NA	0	5.4730	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3339038	29287	No terminal repeats	NA	40	11	0.9753	NA	7	29.2816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_289167	6237	No terminal repeats	NA	6	11	0.9753	NA	3	6.8390	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2355728	8654	No terminal repeats	NA	14	11	0.9752	NA	5	17.3033	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2387610	5894	No terminal repeats	NA	19	11	0.9752	NA	0	22.0751	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1113137	4070	No terminal repeats	NA	6	11	0.9752	NA	0	6.1984	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1664438	4624	No terminal repeats	NA	6	11	0.9752	NA	0	6.4581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3678447	4066	No terminal repeats	NA	7	11	0.9752	NA	1	9.9168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3226380	8586	No terminal repeats	NA	13	11	0.9752	NA	4	19.7236	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3040473	5717	No terminal repeats	NA	8	11	0.9752	NA	3	5.2514	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3453863	4141	No terminal repeats	NA	7	11	0.9752	NA	0	9.7652	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1014830	9696	No terminal repeats	NA	15	11	0.9752	NA	2	18.2950	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2152192	9230	No terminal repeats	NA	13	11	0.9752	NA	0	15.2351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3166535	4652	No terminal repeats	NA	6	11	0.9752	NA	0	9.1445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2146604	6844	No terminal repeats	NA	17	11	0.9752	NA	1	8.8837	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1793486	36673	DTR	NA	61	11	0.9752	NA	10	49.6255	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3480269	4491	No terminal repeats	NA	5	11	0.9752	NA	2	8.1192	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2356124	99818	No terminal repeats	NA	145	11	0.9752	NA	6	85.4257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1042640	4304	No terminal repeats	NA	5	11	0.9752	NA	1	5.3023	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3755826	4932	No terminal repeats	NA	7	11	0.9752	NA	0	9.8161	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3025889	7162	No terminal repeats	NA	18	11	0.9751	NA	2	8.0614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_378894	4450	No terminal repeats	NA	8	11	0.9751	NA	0	8.3469	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_763617	3703	No terminal repeats	NA	8	11	0.9751	NA	4	7.2591	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1996017	5377	No terminal repeats	NA	10	11	0.9751	NA	0	6.5823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_734017	4451	No terminal repeats	NA	7	11	0.9751	NA	4	8.4262	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2448478	4027	No terminal repeats	NA	6	11	0.9751	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1335755	6067	No terminal repeats	NA	12	11	0.9751	NA	0	4.1575	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1547666	9472	No terminal repeats	NA	10	11	0.9751	NA	1	15.3487	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3323628	6109	No terminal repeats	NA	5	11	0.9751	NA	2	5.1548	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Pimascovirales;Iridoviridae
genomad_k141_2869260	4723	No terminal repeats	NA	10	11	0.9751	NA	1	6.3475	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3298295	9277	No terminal repeats	NA	14	11	0.9751	NA	2	15.4708	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2028233	3651	No terminal repeats	NA	8	11	0.9751	NA	1	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1154849	3550	No terminal repeats	NA	11	11	0.9751	NA	1	10.9448	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2988923	5695	No terminal repeats	NA	5	15	0.9751	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3745797	6178	No terminal repeats	NA	11	11	0.9751	NA	1	5.0031	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1673590	6001	No terminal repeats	NA	14	11	0.9751	NA	2	20.6194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_963761	4877	No terminal repeats	NA	10	11	0.9751	NA	0	7.6181	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1490502	43703	DTR	NA	61	11	0.9751	NA	10	69.1646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_564368	8755	No terminal repeats	NA	14	11	0.9750	NA	2	21.6465	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_884223	7089	No terminal repeats	NA	6	11	0.9750	NA	0	8.5079	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ackermannviridae
genomad_k141_2099784	9987	No terminal repeats	NA	16	11	0.9750	NA	3	15.7092	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_729628	4085	No terminal repeats	NA	7	11	0.9750	NA	1	10.1145	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2406076	8642	No terminal repeats	NA	10	15	0.9750	NA	0	16.4207	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1103942	4295	No terminal repeats	NA	8	11	0.9750	NA	4	11.5058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1685545	4150	No terminal repeats	NA	13	11	0.9750	NA	2	11.1090	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3359031	6873	No terminal repeats	NA	13	11	0.9750	NA	0	7.9272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2160860	3622	No terminal repeats	NA	6	11	0.9750	NA	1	6.1509	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1897395	3963	No terminal repeats	NA	9	11	0.9750	NA	0	4.6699	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_463337	5775	No terminal repeats	NA	12	11	0.9750	NA	1	13.1306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_752609	4935	No terminal repeats	NA	13	11	0.9750	NA	0	13.4807	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2505108	4275	No terminal repeats	NA	7	11	0.9749	NA	2	8.5028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1420307	5032	No terminal repeats	NA	7	11	0.9749	NA	0	8.4789	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_549148	5396	No terminal repeats	NA	10	11	0.9749	NA	6	12.2217	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3112297	9342	No terminal repeats	NA	21	11	0.9749	NA	0	4.4235	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3777227	8928	No terminal repeats	NA	5	11	0.9749	NA	0	8.5654	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1922880	5647	No terminal repeats	NA	6	11	0.9749	NA	4	8.5557	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_434217	3554	No terminal repeats	NA	5	11	0.9749	NA	1	3.2123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_173911	59878	No terminal repeats	NA	104	11	0.9749	NA	9	66.4848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1787787	9751	No terminal repeats	NA	9	11	0.9749	NA	1	15.3021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3092896	4082	No terminal repeats	NA	11	11	0.9749	NA	1	13.6820	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3600279	23907	No terminal repeats	NA	32	11	0.9749	NA	9	24.0033	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3466605	4679	No terminal repeats	NA	10	11	0.9749	NA	2	6.5007	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1730019	4371	No terminal repeats	NA	8	11	0.9749	NA	0	8.5589	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_871653	3716	No terminal repeats	NA	4	11	0.9749	NA	2	6.0344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_249090	5147	No terminal repeats	NA	5	11	0.9749	NA	4	8.3618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1085889	4947	No terminal repeats	NA	17	11	0.9748	NA	0	5.7085	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1153394	3761	No terminal repeats	NA	5	11	0.9748	NA	1	5.1044	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3774523	7384	No terminal repeats	NA	10	11	0.9748	NA	1	5.2671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_315579	5072	No terminal repeats	NA	11	11	0.9748	NA	0	11.2578	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_489112	5365	No terminal repeats	NA	10	11	0.9748	NA	0	10.6580	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_549344	3804	No terminal repeats	NA	7	11	0.9748	NA	0	5.9890	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2460839	6803	No terminal repeats	NA	12	11	0.9748	NA	2	6.1500	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_791641	5201	No terminal repeats	NA	8	11	0.9748	NA	1	7.8086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2807636	5864	No terminal repeats	NA	6	11	0.9748	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
genomad_k141_661913	6100	No terminal repeats	NA	10	11	0.9748	NA	1	6.4678	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3708872	3846	No terminal repeats	NA	8	11	0.9748	NA	0	4.7184	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2260789	5005	No terminal repeats	NA	8	11	0.9747	NA	2	7.3329	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_839612	3918	No terminal repeats	NA	5	11	0.9747	NA	0	4.6641	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_744522	8157	No terminal repeats	NA	12	11	0.9747	NA	1	4.6525	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3417950	8847	No terminal repeats	NA	15	11	0.9747	NA	1	18.9492	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1594747	6277	No terminal repeats	NA	12	11	0.9747	NA	1	7.5795	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1083073	3527	No terminal repeats	NA	6	11	0.9747	NA	2	5.7976	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1550535	5647	No terminal repeats	NA	10	11	0.9747	NA	0	9.0086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3073250	3755	No terminal repeats	NA	11	11	0.9747	NA	0	6.2907	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1450385	7228	No terminal repeats	NA	18	11	0.9746	NA	0	21.6091	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_634013	25682	No terminal repeats	NA	26	11	0.9746	NA	6	23.8428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_893673	3886	No terminal repeats	NA	9	11	0.9746	NA	1	6.4286	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2403358	6643	No terminal repeats	NA	8	11	0.9746	NA	1	11.8938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1173604	7925	No terminal repeats	NA	14	11	0.9746	NA	0	11.5073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2416030	6511	No terminal repeats	NA	8	11	0.9746	NA	0	6.5704	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_553052	4071	No terminal repeats	NA	5	11	0.9746	NA	0	6.4581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1674247	3881	No terminal repeats	NA	15	11	0.9746	NA	1	7.3136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Chaseviridae
genomad_k141_3193614	4013	No terminal repeats	NA	6	11	0.9746	NA	2	6.8291	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3792391	3631	No terminal repeats	NA	7	11	0.9746	NA	1	4.5614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_302746	3810	No terminal repeats	NA	13	11	0.9746	NA	1	10.2974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_582841	3789	No terminal repeats	NA	12	11	0.9746	NA	0	5.0545	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2619594	3929	No terminal repeats	NA	5	11	0.9745	NA	0	4.4999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2990612	8995	No terminal repeats	NA	12	11	0.9745	NA	0	13.2644	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
genomad_k141_1733826	8427	No terminal repeats	NA	17	11	0.9745	NA	0	8.0364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1313139	5136	No terminal repeats	NA	9	11	0.9745	NA	5	8.8831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_649972	4941	No terminal repeats	NA	6	11	0.9745	NA	0	5.9730	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3665068	7877	No terminal repeats	NA	11	11	0.9745	NA	1	3.2012	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
genomad_k141_1490216	3711	No terminal repeats	NA	6	11	0.9745	NA	1	5.9435	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_911145	4045	No terminal repeats	NA	5	11	0.9745	NA	2	4.5903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1871883	3670	No terminal repeats	NA	8	11	0.9745	NA	1	5.8344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2571083	3775	No terminal repeats	NA	7	11	0.9745	NA	0	9.6082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3751384	5466	No terminal repeats	NA	7	11	0.9745	NA	0	11.3674	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3294504	5315	No terminal repeats	NA	8	11	0.9745	NA	3	6.1965	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1399128	4765	No terminal repeats	NA	5	11	0.9745	NA	0	5.1043	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_386673	4067	No terminal repeats	NA	5	11	0.9745	NA	0	6.8494	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2808348	3885	No terminal repeats	NA	7	11	0.9745	NA	1	4.6961	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1197289	3561	No terminal repeats	NA	12	11	0.9745	NA	1	7.4357	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_311275	6816	No terminal repeats	NA	14	11	0.9745	NA	7	13.3694	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_203341	4455	No terminal repeats	NA	10	11	0.9745	NA	2	5.8898	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_922719	5563	No terminal repeats	NA	5	11	0.9745	NA	2	4.7973	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1329087	5327	No terminal repeats	NA	7	11	0.9744	NA	0	9.4578	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_414966	9085	No terminal repeats	NA	14	11	0.9744	NA	4	11.0210	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3507465	6903	No terminal repeats	NA	11	11	0.9744	NA	1	10.3097	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;Lavidaviridae
genomad_k141_2148919	3592	No terminal repeats	NA	5	11	0.9744	NA	0	7.5940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1562553	7651	No terminal repeats	NA	11	11	0.9744	NA	1	6.2176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_102403	3966	No terminal repeats	NA	8	11	0.9744	NA	0	9.2447	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3598097	4191	No terminal repeats	NA	7	11	0.9744	NA	1	6.5362	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3228773	3744	No terminal repeats	NA	5	11	0.9744	NA	0	6.5603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_881288	5197	No terminal repeats	NA	9	11	0.9744	NA	1	6.8479	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1864243	9900	No terminal repeats	NA	22	11	0.9744	NA	2	11.5888	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3732011	5655	No terminal repeats	NA	8	11	0.9744	NA	0	10.3086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3401033	4390	No terminal repeats	NA	9	11	0.9743	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3677717	3595	No terminal repeats	NA	6	11	0.9743	NA	0	7.9429	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3508876	4911	No terminal repeats	NA	5	11	0.9743	NA	0	6.1788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_477409	8344	No terminal repeats	NA	18	11	0.9743	NA	1	22.9523	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1850385	3823	No terminal repeats	NA	8	11	0.9743	NA	0	6.8315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2535065	9966	No terminal repeats	NA	12	11	0.9743	NA	2	6.2295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3601258	6285	No terminal repeats	NA	9	11	0.9743	NA	1	10.7400	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1964132	4154	No terminal repeats	NA	5	11	0.9743	NA	1	6.8531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_523978	5307	No terminal repeats	NA	7	11	0.9743	NA	2	6.5753	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1525291	45933	DTR	NA	64	11	0.9743	NA	8	25.7502	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2451916	4542	No terminal repeats	NA	6	11	0.9743	NA	1	5.2755	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2832898	4532	No terminal repeats	NA	6	11	0.9742	NA	1	4.5862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3111128	6864	No terminal repeats	NA	13	11	0.9742	NA	0	10.3593	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3157266	6350	No terminal repeats	NA	10	11	0.9742	NA	0	16.2010	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
